AAKORRT,28
ACEEOPQ,24
GINRTVX,20
AHNTUUV,24
DEORTYZ,34
AEIORTW,26
EHIIINS,18
ABFIJMS,48
ADEIMRT,76
AEIJOTX,26
BIILOST,20
AGNNOQU,52
ACEMNOR,78
DDEFIRU,26
DEINPTY,28
AGILVWW,20
EHHLLTZ,24
AAEFNRU,26
ABEIKRS,34
ENOPSTY,30
EIRSTTU,14
AAEEITV,26
DDINOUX,24
ILNOTUV,78
EMOOPRS,78
AEFLOYY,36
CEGIOSW,18
ADEGGST,74
AAAHPUW,34
HIINNRR,12
ACEINOR,22
BDEEEEI,22
EHHINUX,26
ADEJLQV,24
AENOOTU,12
ANSTVYZ,32
BLSTTUW,20
ADEFIMO,32
DEEGINW,82
ACLMOOS,24
AEGIKRR,30
EIINOPT,22
ADGIRRR,12
AEEIIOR,12
BILNRRT,12
ADEOOOR,16
ACEELNU,22
DEEFOQU,28
EJLLMPR,22
AFIINPY,18
AAESSTV,78
AEGIIIR,10
DEGMOSY,30
EHINOTX,28
AHKNRTW,34
AABDEIV,22
AINORRT,14
IILRSWY,32
ELNOQTV,24
BDHLNRU,18
AAIMNPU,20
CEFFOOX,26
DGHMNOT,28
AAEIJSS,22
BEGOPRS,26
AKTTUVZ,22
CEEGNUY,14
ADEEIIR,18
IINOORX,20
CEIKNRU,26
BDDENST,22
AALOTUY,26
IJNQRRU,26
BDEFHTT,24
AELMOSU,22
AADEGOV,20
EEEILSV,26
AEEHOOS,14
AIMNPTT,26
GLNRWYZ,18
DIINOSW,28
ADDRRUV,16
EEELNNP,20
ACFIIOT,18
AEGIIPQ,22
ABEHLSW,32
AIRSTUZ,50
EEEILOV,24
EGORSTY,28
EHMRTTX,26
ABEIKNO,32
AACELMR,78
EIINPTV,22
AEHKNOT,34
DEFIQRT,26
AACDHTU,32
AEEFORZ,42
DEEEGLT,72
ADNNPSY,30
CMORSSU,26
EGIIJMR,30
AEISUVW,32
AIOOTUW,14
BELORRY,26
AEFIIRW,30
AAEIOTT,8
ADDEGVW,32
ABEGHIU,18
CKLNOUZ,34
AEINOOS,12
CIIMSTV,86
DGNOPUX,24
EIOPRTT,74
EELNRUY,24
ALMORRS,22
ADEFINR,28
ABEEFOZ,48
LNOPRRT,12
AAGIRTW,18
AFHIOTV,30
AADEELO,16
DEEEEEN,10
HILMOPS,34
EIQSSUY,54
AABIMOW,28
ACEGIIV,26
CINNORT,22
DDGSTTU,12
EEEIIOY,12
AEIMNRU,22
ADENTTT,18
AADEIIL,16
CFKTUWZ,32
AADINOO,16
EEMRSUV,30
BGLNOQS,22
CGHOPSX,30
AIORSTW,24
AEFJLNR,24
BEILNRY,82
GHIKOUY,22
ADGIOOY,28
AAAEHLN,14
BEFIIMS,18
ACDGITV,28
EILOOST,66
CDIITWX,30
BENPSUU,24
AEIMOSZ,48
EEENPRR,74
AEJLOTT,22
AEQRTUW,50
ALMRUUV,26
EGINOOV,26
AENOORU,12
DFINOQU,28
ABHLNRS,26
EGMSSTZ,48
DGHOSTX,22
BCDEFIW,32
ACELOPT,78
AEIORTY,18
ADEEIPT,24
AEIJLNY,26
AAEOOVW,20
ADIILMN,24
EFGNOOO,26
EHIRRTU,26
ADFGILN,30
EIJTXYY,22
DEINRTU,70
ABDGLLU,20
BCOQTTZ,28
AEIINSU,12
AEEMPRW,26
AHOPRSS,30
EIINOPU,16
DEIOSTT,70
AAEEEOZ,48
AAFGLLR,16
AAIKSSW,20
CCDDILU,20
EHMNQTX,26
AIJOOPU,26
AAFNRRY,24
BBEGORS,22
DEINOUV,26
EHNNRTT,24
GIMNORT,20
FIJNNUW,28
EEGIMRR,74
ABDLOOQ,22
DDEKPTZ,32
AAEEERV,18
CEFILOS,30
AAINRSY,24
ANOSTUY,26
BEEEHOT,22
IIIUUVW,0
EILLNOO,14
AAABCEO,20
AADGNRT,72
AIKMNQR,28
HOTUUVZ,14
FJLOORR,24
EEIILOU,12
ADELLPT,24
DGIIMTT,20
CEEINSY,28
DIIPRTW,26
AEFNWXY,36
EEHNNSU,18
EIIRSTW,78
CHMORST,28
AENOSVY,32
AABDOOU,18
GIITUUV,14
AADEIOR,16
ACEILNT,22
BEEJSUX,36
EIKLORT,30
EEGINNO,16
ADEFNRW,34
AIOQRYZ,26
CEHLOST,82
AEFINSW,84
BDGNOQS,22
DLNORUU,16
ACINPRS,26
AEHLNOY,30
AADEFGK,34
EEEINOO,6
AAJPTTU,26
ABDGIYZ,28
EIIIOVV,20
AIMMRRT,16
CDIINNR,16
DEIIPSW,32
ABEGHIN,28
EEOORTU,12
ALPRTWY,30
CLORTVY,22
AADNORZ,26
FGGKLST,14
AEEMNTV,26
AEIOOQU,26
EIJLOSU,42
AEEHIMR,30
AEFIQST,26
EFLNORZ,48
BDEEHNO,22
LOPRTTU,22
AIIMNVY,34
ABEGISU,22
EOPRUVW,30
CNOOSST,74
AADIIKW,24
AEHIJMY,28
CDEEIOT,24
ADGILOX,24
BDGJQSW,0
AHORTXY,52
AIIORSU,14
BFIIMMY,22
CEEINOU,16
AAAEGNV,26
AAKLORU,28
EINOTVW,32
EILNOPU,22
CDFLNRR,0
EEEOPTT,20
AEELRST,66
CFIIOTW,18
DILPRTT,20
DKNNOQU,28
AAEEENO,8
ADFORSS,26
EEGHIIO,16
AEEIMNR,22
BGNSSUV,22
ELORRVX,26
CIMNOTT,20
AABEEHY,20
AGIJOPR,26
EGLTUVZ,26
BIMNORS,78
CDEOSVY,36
ADLTUWX,26
AAAINTT,14
FJNPRTW,0
DEEINOO,16
ABDELSY,32
EEEGILR,16
AACGNSU,16
AEIKMQT,24
EEHOPRR,28
EIIILOY,14
ADIIOTU,14
AEFGGHL,30
AEEOUWW,18
ABBEMRZ,52
AGIMSSY,30
ADFNOOS,26
DKNNNOU,18
EEILRST,66
INQTTTU,48
ACEHPRR,34
DEEJRTX,32
CEFIOOO,18
AADIORT,18
AIILQTW,24
EEEHNST,78
CEILNPY,32
ABENRUV,26
DDGSTTV,0
EFIILOU,14
ABNNRTU,20
JKOOPRZ,26
DHIIRSX,20
AAEMSUY,28
ADEELRW,76
BDEEOOR,22
ADEELNY,28
ENOOSTT,66
GIMNPRV,18
AAEENOV,24
ACKNSSY,36
ACILORU,22
DHIIPTU,22
IJNOTUU,40
HIIQSTX,38
AALMOTZ,38
AEHIIJP,28
ADEEGTX,30
CCDELMO,26
AFILORU,26
AEINNOT,66
DELSTUV,28
AKNRRTZ,26
EEOQRSY,24
EEIOUVW,20
AFIPSSU,18
AGGINOO,18
HIIMNOY,36
CEHIILO,26
EEEIOUY,12
DEMNRTU,22
AAEIPWX,26
ADDEFIO,28
AADEKTU,18
AAINORV,78
BENPTUZ,30
ACHIILO,26
BJOSTTT,26
AGGNNQW,22
EGLMSVY,28
ACEHHIT,36
BGIIORT,22
AEIPSVW,32
DEKLNUY,24
CEESSWY,30
DENQRRX,22
FILNRTT,24
AINOORZ,26
AEIOOOV,12
ABFNRSU,28
ADIPTTU,20
EEEGLNO,16
AANNNTV,18
ABEEHOU,28
BCELRUY,30
GIIJLVZ,26
EEEGHIW,32
CFLNORR,18
ADDEOOS,20
ADORSWX,26
DIMNPQS,24
AEEGIOR,14
AEEOTTY,14
FILMNTU,28
EGHHINS,32
INRRSYY,24
BEGJPRT,20
AEINOTU,14
CEFITTU,18
AACEIMO,26
AAAEENT,12
AADDOOU,20
DILNRSV,24
EIQRUWZ,44
EFOOPRX,26
ADGILVW,26
EIIMOQY,22
ELNOPSY,30
AEFNORS,24
ACDEIIJ,24
CEEGIOZ,38
ELNPRTU,22
ABBEEIO,16
GHRTUVV,22
AAKSTTU,28
AAMNORT,22
AEHNRTW,32
DDEFLOR,30
AAAEFLN,24
DDEGTUX,22
AHINRWY,36
EEHRSWY,36
ADNOOOU,10
ACEGIIN,22
ABILOPS,26
EGIMNST,24
ADEEIOU,14
BFLMOST,20
IKLNQRZ,24
ACEOORR,20
AGIORUZ,26
EEJNNTT,42
ADINOSW,28
EEGIOTY,26
AEGMPUV,26
ALNORTY,26
DDEHILN,30
ABCEOST,22
AACEEHQ,18
DORRRSW,26
EFIILLS,78
AABEIOR,74
AAEEEIM,12
EEFINNT,24
AEFNSTZ,48
EEHNQTU,48
ABEHKOX,28
BDIIORR,16
DEOORSV,28
ACCGINU,22
AAGLMRR,20
AORSTUV,24
IJLLOWW,32
DIIINTU,16
DGOPRRY,32
AAINPTW,28
AEEISTT,14
ACDEERR,24
BINSTUW,20
AFGHINS,86
ABEEFUV,30
AHIJLMX,28
EIKLNOS,82
AEGLNOZ,48
IMOOOUY,16
ADEEORU,16
AIIORTU,12
EHIQRXY,26
AJNORRT,22
AADIIMW,16
ACDEGNW,28
CFFLNNO,24
BEKPSTV,20
ABEEEIL,22
DNPRRUZ,12
AADGILO,20
AEMOTTV,20
EEGHLOS,24
ADIIIRT,16
DNOPRUU,76
EEELLRV,78
CEKNUVY,26
AAEEGOW,16
DFHIOOW,36
BCOQRTT,14
AAEENSS,12
GIINRYZ,56
ADFJLRT,22
EGMNNOT,76
IIMOPTU,24
GIMNOPT,28
CEEHIOO,18
EILNRRT,14
AINRSTZ,30
CHILNSU,28
AADKQRU,56
ADEIIOT,16
AABELRW,30
AEGIMOU,18
ABEEFFR,24
EGLOSTY,28
ADDOTXY,30
EEINOUV,24
ACEGQTT,24
AACORRT,22
AFLLSTX,28
JNORRUW,26
AEHIOTY,20
EEINOTV,18
AADDFGP,14
AAELMOR,22
HKNSSUY,38
EEIIMOS,12
EIIILOW,14
AFNORTZ,32
AGIOQTY,24
BNOORTU,22
AEIRRUX,22
AEEGJWY,50
AILOOPU,20
DEILMPT,28
CEIRTTU,22
BEEKOSS,28
EHHLNNO,18
AAEFNSV,30
DEILNVW,32
EEINQST,24
BFLMNTZ,0
AMNRSXY,24
BHHIKPR,20
DEJORTU,24
AAACCFI,28
ADDEEOS,20
EEEILTV,18
DGGINOY,30
AELNORU,66
AIOPSTW,30
AEILOOW,26
ADGKMQU,28
AIILLRT,12
EFISSUW,30
ACIILRY,82
ADNRSTT,18
EHINPTU,26
AHNOPTU,18
EEEMOTX,18
DEGJLNV,16
BDEEOOZ,42
AACEINR,74
AENOOSW,26
EEKQRSZ,56
ABHIRST,30
ACEEJTX,46
ADOOTTT,16
EFFLMPY,20
AADDOSS,18
AEGIIMW,18
EEGLLNO,14
AEINRTU,66
HINOUVY,20
BEEINUU,12
AAEIILW,14
AEFINUW,20
AGLOWYZ,44
DDDIIOX,46
AEFMRRS,82
BEKOPQS,28
AEEEMTT,22
AIORRTT,66
CDENPRT,24
ABLLNOV,22
CEIJORY,28
EEEINNV,26
AHIIIOU,14
AEEEIMO,12
GIOORSV,28
AEHLTUU,24
BINOOSV,30
ADDITWX,26
EINPRRZ,40
EGIJLNO,44
CFIORTT,26
BEEFNYY,34
AAAELRW,24
DEHIKNS,34
ACDELNT,24
ADGIJLO,32
CEEQRTT,18
AGIMOST,24
ACEEPVX,26
DDIIRVZ,42
AILLNOW,24
EFIINNU,14
DGPRRST,10
AAAEEOY,12
AEHKRTU,24
EINORUY,24
AFHLMNS,30
ADEEMOR,24
CDILORT,20
AAIKNTW,22
AAEEEEH,12
FFMNUYZ,24
CGLNNOU,22
DEGGRRT,12
ABENOSV,28
DEIOOPU,22
AIQRSST,26
AEEILNR,66
HIJOTUV,20
EEEEFGM,18
AENRTUU,14
BCDENOS,24
AGIRSTW,24
AEIINNX,40
ALNOORR,12
BFOTTUZ,32
AAAMVVY,18
DEHOPRY,38
AEGIIOR,10
ACDEHLO,30
EIPQSSU,54
EINNUWZ,42
ABCHOSU,30
ADELRRR,16
IILLNOT,14
IMPQVWY,38
ACEFILO,30
AEIPRTX,46
AEEGJMT,24
DEGNNRY,26
AEEEKTT,16
BDHOORS,28
ADFINSU,26
AEGIISW,26
BEEFRRX,20
DIIIOVW,18
ACELOSU,22
AAEIPRT,74
ABDEEOS,24
ACIIMNR,78
IMNPTUV,16
EEEEHOT,14
DEHKLNN,16
ADGLOTZ,26
AGLORST,18
BEIIIMU,20
AADDFLR,26
DMNNOTT,12
AESUUWW,20
AENORSU,66
CEEHIJR,26
ELORSTY,26
BEGILNV,22
ACENOPT,26
AEHINOV,32
AAEFIKR,34
EGIISYZ,32
AIJRWYY,26
ABHIOTU,28
AGINNTU,70
EKLMOOR,30
AEEGHIU,16
ACILLOU,20
DIMOOPR,24
EEFORSS,24
DDEESVZ,28
AANNNRV,24
ABDLQRT,24
EEFIOPX,26
AEHIMNU,30
AENNOTW,26
AEHKSUX,28
CIIOOPS,24
BEGLSTV,20
AAELRRU,14
EIIMOTV,30
IINOTWY,30
AEEFILS,26
DEGOPRY,32
AEFJRUZ,42
BEINQRT,22
AEIIQRU,48
ABELPTT,22
CCDEIRS,26
AEGLLOX,22
ABDENST,24
IINNRTU,14
AAJOOUW,26
AEGIOST,18
DEIRTVY,32
EILNSVY,84
GHIOORU,26
AEFHMNR,28
AEGIMSU,24
CEIINOR,74
AEGRRTT,18
ELNNRRT,8
AEOOTTW,14
ABDIPUX,24
DEJKLUW,50
CFIINQV,28
AEEEIOS,8
BLMORSZ,16
ADHINOP,26
DEGNOYY,28
EGGKNTT,16
BEIOUVW,20
DEEIIJS,24
GIILORX,22
ADEFIMO,32
EFHIPQU,42
CCDNTTV,0
AEIMNNT,74
EHOSUWZ,30
AEILLOR,14
AAELOPY,28
AAAERRS,12
BEHLUUU,18
AAIILOS,14
IOPRRVY,34
AAEEGPQ,22
AEFNNOT,24
EIINORT,14
EEIMRST,74
EFJMOXY,34
ADGOORR,14
ABDLSST,22
DEEGINW,82
CCEEILO,24
ABEEIOV,22
AELOOOR,8
DEEHNUY,26
AGLNSUW,22
ADGILRW,22
AHIINRT,24
ADENSTU,70
ABEIOPT,22
EEFKOOT,22
EIJRRUY,46
DEIIMNZ,38
AISSTTX,26
AEEGHKO,22
CEGIOQS,24
DRRSTVY,16
ABFNPRY,36
BDEIINU,24
AAACDNT,12
AAELLOV,18
ADEFGHO,28
EEIJLRX,42
EIOORTZ,102
EIINOPW,18
AIMOSTW,30
AEORRTV,24
JKLOORW,28
DEEILNS,70
AAEGLUX,42
DIIRRTU,10
AAGNNPR,24
AACHILO,82
ACEEFGO,18
EIQSTUV,50
DDENNPT,14
EEEIOST,8
BEIINOY,28
DJNORTZ,20
AEKLOVY,32
CEHIIST,28
AGGIOOT,18
IIORSSU,12
EIPRSTU,74
AAAEFNO,24
AEEEINX,40
AABDMTT,14
ABNNOPR,18
CEEEGIQ,22
DELNOVW,32
GIIILUX,20
AINOORR,12
AEEIOOR,12
EILLQWY,30
ABHOOST,30
BFGHJNR,0
AEEMNUV,26
ACENTTY,28
AADIOSV,28
AEEGUWZ,34
DILMNST,22
CDEPSTT,16
EEGILOU,16
AJNPRSY,30
BBEGLOT,26
AIILQTY,24
AAIILPS,22
FORSSTU,26
AEEFIRU,26
DDEIRTZ,28
ACEMNOW,32
CEHINOO,28
AIKOTVW,22
ADEMNNX,36
DILOORY,28
CEGINOS,76
AEIJOPR,44
EHIIOTT,26
DFIILOW,20
AAANSTT,12
CEEFIOR,30
BEEHQTV,22
EEENNUX,18
ADLMRUW,22
AAGKLOS,30
AEMNRRU,74
AIORSTV,78
AGHMNTZ,26
CEOOQRU,30
DEENOUW,26
FIILTTW,26
AEENORT,14
AAABMSS,22
DEGIJKO,50
ADEIPSU,24
AACNUXY,18
EEEGILN,16
BEILLRY,28
ILMPRRT,16
DEHHJOT,26
ACCIILO,26
BEFINSW,30
DDLOPTW,18
AEFIKNO,34
AAEEGRU,14
EIOORSY,24
EGIILMV,26
AADINTT,16
EEGNOUU,10
ABESSUY,28
EIINOOT,14
EIILNUU,8
GIORRTW,26
AAEENOO,8
ADDKLSS,32
AAEFJVY,28
CEFINRX,46
EEEGTTV,28
ACEIORU,22
EILPWYZ,30
BDEHLMQ,18
AADHRSU,28
AAEGLLL,16
DEEINTZ,34
BFHIMOO,20
DEGJOQX,22
ADETUUY,16
EIIMNOU,22
AABERST,74
EFIILOR,24
INPRSTY,82
EIORRTW,26
AEIKNSV,36
EGHNOVW,30
AENNORR,12
AAAINPS,74
AIIRRTT,12
BGHINOV,26
DEFIIKR,34
EINSTVY,30
DEIJMUW,26
DGILTUU,18
AACEOOT,16
DELNOSW,28
ELMOOSX,26
BEELPRU,24
DDLLORY,28
EFRRUVX,26
EIIOPSU,20
AAEELST,14
BGILQTU,52
ABEFOST,20
AADEIPT,22
AEEJKNO,30
ACDIIMO,28
EHINOSZ,48
GGHIRRU,14
EITTWWY,30
DLOORTU,18
AADEPTU,24
ACEJOPU,26
ADEHMRR,32
EEINNNW,18
DEEGORX,42
AGILOQS,24
AEIMRRT,22
AAFGLST,26
BEEHKST,34
EENNSUV,26
ACFIIVY,24
AEENOUV,26
AAEQSUZ,30
GIIKLSY,32
AABCDEI,26
DEGNORR,18
AFHLOOP,32
CFLMNOR,18
AILRTWW,20
GHRSUVX,32
DEEIINO,16
DEEEJTT,44
BINOPRT,26
EEMOOUW,18
AEEIRST,66
ACEFHIY,34
ADIIOUV,22
CEFLNUV,18
EINNORT,66
BEGILTY,30
DEILNRR,16
DKMNOST,28
DGIOPUX,24
AILQTWZ,54
ABEENOR,22
BEHILMO,28
AEEEGLO,16
ADENTVY,26
AAARSUX,20
AEEIRTT,66
AEGORVY,86
AEIIJNO,22
CDEOSTU,76
BFMOUWZ,22
HIIKRTW,22
EFILPPQ,34
CDGINNR,18
BEENORT,22
EEIJLTY,22
AEOOORT,12
DHIILLX,18
ACNRSTY,30
AAFFNOV,20
DEEGKNN,32
ADEISST,70
DORRSUZ,16
AEGIMOU,18
IILMTVW,16
AEIIOPQ,22
ACGIINO,24
AEFIOST,26
AGLNOOQ,16
AEIINST,66
ABIJSTY,28
AEHLPRV,30
EEEIMRT,70
DEEGNSU,72
CILMNOU,26
BEILOOT,22
DEEFNUY,26
AEPRRVZ,30
AEEFMTU,28
EEEIILN,8
ADEGHRX,40
AADEFOS,26
AIPUVWY,26
AADILNO,16
EIOOPRT,22
CEGHJST,26
CLNOQRS,20
AABGRUZ,38
BEILORT,22
DEIRSTW,28
ELOOSWY,30
ABIIMNU,20
HIJLPST,40
ACNOTUY,30
AAEGIRT,18
BLNRTVW,0
ANNRTUV,24
AAAEILS,12
AEEGOXZ,38
DEEEEII,10
EEFFOOR,24
GINORSU,70
ABEHLNS,26
EFFKORU,24
AGINNOO,18
ALLMQRT,24
CDEEJTV,38
AILORTT,14
ADDIORS,20
BEGIUVZ,30
EEENOSW,24
AEISTUY,24
ACEEHIN,30
DGIOOTY,28
AIINRTU,14
EIILPUU,20
AADEERY,26
AAEEORW,18
ENOOQVZ,30
EGJMNNO,22
AFHKOPR,28
EHLTTTU,14
BEGILST,76
BDEELNV,24
DFGIIIS,16
ACCENRW,26
FGNOSTT,18
EEGIIKO,18
EEEIJNN,42
ACDIQRU,108
AIIOPTU,20
BEGHLPT,18
HORTTWZ,32
ADEFNOX,40
AALORSV,26
DEEIRUY,20
AEILNNU,14
AAMRSVY,34
EHNNPWZ,28
AEILTUY,24
AFIIOOU,12
EEIQSSX,26
AAEMRTT,22
EFLORST,78
ACILMUV,26
BGNNNOU,14
ADEIORR,18
BDDEJPT,20
DEGGOTY,30
AEHILNR,78
AEEGTWZ,28
BHIILNS,22
AINPPUW,18
ADEIOTT,18
AIIMOSY,26
ABEJRRU,98
CDEGNOO,22
AHIKMOT,36
AEEERRX,20
ADIOSST,18
LNOUUVV,12
FGILORT,22
LNNOSTU,12
GIMNNNW,16
DHIORRS,28
ADEILOP,76
DFGPUUY,32
AELNOOW,26
EHJMSSV,22
AEFIORT,24
AEEIRRU,14
AGILTTY,26
AEIOQTX,26
ABEEIVZ,38
DEHMTUY,28
CDIMOOS,28
AEGIQUZ,44
AAGLOVV,30
AEOOPWY,24
IJLNNRT,22
ADEEGIO,18
BCEORSU,78
AEILRRS,66
FIILORS,24
BEERTTW,28
AEFNNPX,26
AENOPRR,22
AADOTUV,14
OPRRSUZ,20
AEEEGTY,14
DEFGLRY,36
DEGJNRS,18
BMMNNSU,20
CEFIWWX,26
EHKOOST,34
EIILOTU,14
ACEELOT,22
ADIIIIN,10
ABEGRTW,26
AENOOPX,26
BCIIKNR,36
EEIOOTU,8
DEGLSTU,20
IMORTUY,18
AAEEEIR,12
AENNSTV,24
DIILLSS,16
AACEHIM,34
DDEEHPU,22
FNOORRT,24
AEIIJTU,22
ABDIRSS,74
AAEHIXY,26
EIOPRTZ,40
EEEEGIO,10
EFNORUW,30
DENNRSU,18
ABDEOVY,24
CFMNQST,0
GILNORU,70
AGIKLTW,28
EINOOPV,26
EGLLNRR,10
EEIIRST,14
DEEIOVW,34
AEIKLRS,30
GHNORUY,34
ABCRSWZ,38
AADIOST,16
ADEENUX,32
AAAEOTY,12
EGHNOOU,28
IMOOTTU,20
DEFLMPT,22
DEGOTVY,30
CEEIMOS,24
AALTUUX,22
ADEIPTU,24
AEIRRTY,78
CDKNOSW,34
AEEILOT,14
AENORTU,66
BEEEFNN,18
AFHHIOV,18
DGIIPQR,22
IILMNWZ,30
DEORTUW,80
AAEGMNR,76
ABCIKQW,26
EILMNSY,82
EIIIRSU,12
AACDEIR,76
HJOOOPR,18
AEELORT,14
DEFIOOT,28
ABEGLNT,24
AHNOSXZ,38
AEEILTV,78
AEHILRV,30
FGINNOS,28
AAEGHOR,28
DDIMOTU,22
EEIORSY,26
AADENOU,14
EEEGIMO,12
BBEPRSW,26
CEJKSVZ,34
AACEORW,26
EFLLNQR,14
DLPTTTU,12
BINOQST,24
AEENRST,66
ALLMSXY,38
EELSTVY,26
DFIIMOR,18
CHLNOPW,24
EPRRRRU,20
ADEHTUW,34
DDEIJKO,50
AEIIOOV,12
AEEGGNZ,28
AAACEGN,14
CEIIMPU,30
DDHINQT,22
AAEJORV,28
EEFOOOU,12
AEFGOPU,18
AERTWXY,46
EIRRTUZ,26
GILOSTT,70
ADEKMNW,36
AEHOSSV,32
AIILLRS,12
BDINNNO,14
EGIJOPT,22
ACENNOU,22
AAELRWY,32
AEEIOOT,8
DEFIQRS,26
EILOSVY,26
AAABEHU,18
AELMNPX,30
EIORSUU,12
AEGNRST,70
BFILNRW,16
DEIORTZ,36
AFHIRSU,32
ACDERXZ,42
NOORRTW,14
EEFNPTY,36
EGHIPTU,26
AEIIJKO,30
EILNOOW,26
BDNORTT,14
ABEIISV,28
ACEGNQU,48
AEILMRU,22
DDEEGLY,28
AABDOST,16
AGOOPRT,24
CEINOOZ,54
ABEGKOV,22
JLNOQTT,22
AIILLNS,12
EGIIIRU,10
ADEMRTW,32
AHHMNRS,30
EEEILSU,12
CEFNTUV,20
ADEIOYY,18
ACENTVW,20
AEINNOV,24
ABDHLNP,18
EOORRSY,26
EEGKMRR,30
AEFGMNS,28
BEELOUW,28
DHIIRTT,22
AAACIIZ,22
DEJLUXY,36
ADIOTTU,16
AEEOSSU,12
EOOPQUX,26
HLMNOOR,18
AAIOVWY,26
ADEIJTU,24
AGINORS,70
ACDEESY,32
DEEEGRT,72
EEFGIOS,28
AABIKLN,32
CIILNTW,16
AEHLOUZ,48
AEENRTT,66
DEGKLOR,18
AINNRRS,12
FIOPSTU,26
ADIJOPQ,28
AEEIRTU,12
AIOUVYZ,24
CEEEMNR,24
ADEEFTX,48
AABLMOT,22
AEHIVWY,36
CNOORSU,22
AEIINOT,12
ANOPSTU,74
ADEEINO,16
EGGMOWZ,18
DEJLLOX,40
IPRRTUV,24
DDEEIOW,24
AIILRTV,72
BCEINRU,78
EEMNSTU,22
EFKNSST,24
AEGHRTY,32
AACHNOQ,30
ABIOPTU,20
CEGINQT,22
DEGLORS,72
AFFSTWY,36
AEEHILV,30
EINORST,66
ADEJLOO,24
EINOSUX,42
BCDIKUV,24
DENNNRR,10
AIOPRTU,20
AAEEILY,18
DINOSVX,28
AAABIOQ,22
CEIMOSU,26
EILRRUW,24
DEGOSTZ,34
EHIOPUV,36
AEEHINT,26
DFLNSWY,32
EIINNTU,14
ABIJORR,26
AAEFGTY,18
ADKMNRT,30
CDEMSTX,22
EGINNRU,70
ADDINST,18
AAEOPQS,20
BHOPRRU,18
AEEEKNO,20
AAEHINT,24
AAEIMRY,18
DGGILOW,18
EFILRTV,30
BEFINRU,28
IOOTUWZ,30
EIOOUVZ,26
ACEEFIU,18
ENORSTT,66
ABEJNOO,34
AAAIKOR,28
ELLLORW,18
DEEFGIO,28
AAAHIRR,14
DHLNSWX,10
ADIQSTT,50
GINPTUY,32
BDEGMRV,18
ACDIMNN,24
AEIPUVZ,28
CGILOSV,24
EHLOOSY,32
EKMNQUU,16
AEEEJUY,26
AAAHIOT,14
AEEILNR,66
BDIIILO,22
EEFNRST,26
BEFNPTW,20
AAIORRT,12
AIIMNRT,74
AEEGOPT,24
AENOSUV,26
AAEILRU,14
EEFHIIS,20
CDIILPY,28
DNOQRTY,26
ADMORVX,26
EIOSUWZ,54
ABEENOR,22
ACHKLTT,40
BEGOSUW,26
AILNORT,14
ACDEGRY,32
AAIOPSW,18
BKOOOOU,30
BCDINOO,24
AEEFNNR,26
AEEHIJV,28
EINRTUV,78
DEQTTUW,14
AEILMRS,74
EGIILSX,40
MNRSUYZ,16
ADHIUVY,22
AKNNSTU,28
EEFLMOR,30
DEGHIRR,30
AJNOTUY,48
AAELPRU,22
BBEENOW,16
CEIIOSW,18
ALLNTXZ,38
ACEIINQ,22
EOPRRST,74
DDGIOST,18
DEIRRUY,28
EOOPRST,74
AEEINOS,14
GLMNOTY,18
ELNNORW,26
ABEIOUX,44
CGGILTT,12
AEEINOZ,48
DIKLPQR,22
AEHHJUV,28
AFIISTU,24
ADDEFNO,30
ADDEEIT,72
EEHOOST,78
AEFJLNN,22
AEHIORR,78
DDIIMWY,34
AABIOUX,24
EIKNOQS,30
EGNPRTT,12
CEFILUU,18
ALMNRRR,12
CEGILSW,26
AEGOTVZ,30
ABEGIOT,22
AEIJLRS,94
AFILNRZ,44
EELNRRU,14
AEFIOOS,14
AEEENOT,12
EGHOTVW,20
AEHNOPY,88
BDILNQU,28
CDIMRRT,14
AIPTVWY,26
GIKMSUU,20
FIKMRVW,20
EGIIOTT,10
CEEIPQU,38
AEHLOOZ,48
ADEELNT,70
AHIOORT,26
EGLLNOP,22
AENNORS,14
AADGISX,22
AEEIIMT,12
ABCDJNR,24
OSSTUVY,14
BCEEOUY,18
AEHLRTX,40
EIJRRST,22
AEIIMNR,22
AEILPQS,24
ANRTUUV,24
AENOPTU,74
AEILSWZ,48
GIIOOVY,18
DEFGINN,82
AACDFHN,26
DEGIKMO,30
AKLNNRR,16
IOOSTUZ,30
CEEGILR,22
AEPQTUX,48
AEFNUWY,36
ADIIIVW,18
EEGNPRY,30
BEFMNTT,16
BELOORT,22
ADEHILS,80
AEHIOST,26
CDEGIOV,32
JMOPRUV,30
ACIKNNT,34
ADEEHNT,28
ADILQTU,36
BBDESTV,20
AAFLNOT,26
ADINSTU,18
AEELPRY,30
EEEFILW,20
AHIIRSS,24
CEGNOOW,22
EIIMRXZ,44
ADHILNS,28
BILNRTW,18
AEOPRRY,30
DEIIMOZ,52
AABGLQW,18
CDKOPTU,24
AEEEHOX,28
EOOSSSU,66
EGMNRTV,14
AADEIOT,16
EIIIJTV,28
EEFGNRT,18
CELLNUU,16
BEEFIOR,28
AEIOOOQ,22
AINORTZ,26
AEHINRS,78
DDEELOU,20
AAIMNSW,24
AAEIIST,8
GGHIPRR,16
EEEFNOY,18
BCGTTUY,28
AELOSVX,26
AAGHKRT,26
AEEEHUY,20
CEIIPUW,18
ABEELOO,16
ELLPRRU,22
ADEFIQS,50
AIOORTZ,48
DEEIIOT,16
GTTTVWX,0
AADDNRS,18
FGNOSSV,16
AIINRUY,24
